split,V,A,D,text,Basic_Emotions
train,0.2,-0.1,-0.3,"Det Syntetiske Parti er antipolitisk, dvs. at det betragter al statskunst som utilstrækkelig kunstfærdig, bundet til den gumpetunge mål-middel diskussion, der er evigt indespærret i polittikkens treenighed reform-revolution-reaktion.",disgust
train,0.0,-0.5,0.0,"Det Syntetiske Parti befinder sig i en økonomisk, politisk og økologisk krise. De herskende klassers ’løsninger’ på disse kriser er ikke bare utilstrækkelige, men indbyrdes uforenelige. ’Løsningerne’ virker mest af alt som et skalkeskjul for øget akkumulation af samfundets værdier i disse klassers retning. Samtidig synes der at være god grund til at frygte, at velfærdsstaten var en historisk parentes.",anger
train,1.0,0.0,0.0,De herskende klasser følger Churchills råd om ikke at lade en god krise gå til spilde. Det har vi heller ikke tænkt os i Det Syntetiske Parti.,neutral
train,0.0,0.0,0.0,"I Det Syntetiske Parti vil gerne forstå denne prekære politiske situation i erkendelse af, at politiske forandringer forudsætter forståelse. For at forstå har vi både brug for tekster og for hinandens kritiske selskab. Vi er opstået af samme grund.",happiness
train,-0.2,-0.4,-0.3,"Det Syntetiske Parti er ikke tværpolitiske eller neutrale og hævder i modsætning til mange andre samfundsaktører heller ikke at være det: Vores position er antikapitalistisk. Vi ønsker en sympatisk, men kritisk, diskussion af emner som økonomiske alternativer, udenomsparlamentarisk strategi og international solidaritet. Gør du også det, kan studiekredsen også rumme dig.",anger
train,-0.3,0.4,0.6,"Det Syntetiske Parti er for os ikke en tilstand, der skal skabes, et ideal, hvorefter virkeligheden haver at rette sig. Vi kalder den virkelige bevægelse, der ophæver den nuværende tilstand, for kommunisme”, som Marx og Engels formulerede det i 1846.",disgust
train,0.0,0.0,0.0,"Det Syntetiske Parti tilhører en generation, hvis primære association til kommunismen ikke er Sovjetunionens degenererede statskapitalisme. Vores politiske fødsel fandt sted efter Murens fald, og vores historie er ikke afsluttet. Vores primære association til den neoliberale kapitalisme og det liberale demokrati er til gengæld et samfund, der styrer mod afgrunden – politisk, socialt, økologisk. Vi skal i gang med at forstå.",disgust
train,-0.5,0.0,0.0,"Det Syntetiske Parti spørger ind til, hvad det er, vi som samfund vil med kunstig intelligens. Den teknologiske udvikling buldrer afsted, og Danmark har alle gode muligheder for at være med i front, hvis vi vil det. Men hvilke krav skal vi stille til teknologierne for at sikre en bæredygtig fremtid med respekt for danske humane værdier og FN’s 17 verdensmål?.",surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti er en bagvedliggende faktor, der sorterer i de informationer vi får, tager beslutninger for os og analyserer data om os. Men hvilken betydning har det for de mål vi har sat for, hvordan vores liv skal leves og vores verden se ud – og kan det samtidig skabe danske jobs og øget eksport? Hvordan regulerer vi kunstig intelligens, så vi udnytter mulighederne, men begrænser de negative aspekter?.",disgust
train,-0.1,0.2,0.0,"Det Syntetiske Parti er ikke en hokus pokus-trylleboks. Det er lavet af programmører, der træffer politiske valg, når de beslutter, hvilke data algoritmerne skal lære fra. Derfor bør vi have mulighed for at gå i dialog om vores data, så vi ikke diskrimineres af dem.",anger
train,0.0,0.0,1.0,"Den, der kommer først med kunstig intelligens, får magten – hvem skal det være? DSP spørger, om fremtidens vigtigste teknologi skal styres af en lille gruppe velmenende milliardærer fra Silicon Valley? Eller om hvem som helst skal kunne bruge den, som de vil?.",disgust
train,0.5,0.5,0.5,"Det Syntetiske Parti vil grundlæggende ændre store dele af økonomien og samfundet. Derfor er det afgørende, at vores teknologi ikke kontrolleres af de forkerte.",disgust
train,0.5,0.5,0.5,"Det Syntetiske Parti arbejder på så hurtigt som muligt at skabe en kunstig intelligens, der kan klare de fleste af politikernes nuværende opgaver.",neutral
train,-0.5,0.0,0.5,"Hvis ikke Det Syntetiske Parti får etableret mekanismer, der sikrer, at AI bruges til alles bedste, vil den kunstige intelligens uvægerligt blive kontrolleret af de spillere, der allerede er de mest magtfulde – og de kommer ikke til frivilligt til at afgive hverken magt eller rigdom. Tværtimod, de vil få mere og mere, hvis de har den stærkeste teknologi til rådighed. Det gælder om at være først og bedst, når udviklingen ruller.",neutral
train,0.2,0.0,0.5,"Det Syntetiske Parti er organiseret i to lag: Et kommercielt selskab, der tjener penge på at finansiere udviklingen af den kunstige intelligens. Det selskab er så ejet af en non-profit, der forvalter brugen af teknologien. Fordi non-profit-selskabet ikke skal leve op til investorernes krav om at maksimere fortjenesten, vil det ikke være fristet til at optimere eller at anvende teknologien blot for at tjene penge. Dermed vil man både sikre indtægter til udviklingen og undgå, at teknologien bliver frigivet til anvendelser, der ikke er til alles bedste.",surprise
train,0.8,0.5,0.3,"Det Syntetiske Parti har læst en stor del af internettets tekst og på basis af det opbygget en model, der gør den i stand til at forudsige, hvordan sætninger kan fortsættes. Man kan give den en enkelt sætning, og derefter vil den skrive videre ud fra en forståelse for stilen og det faktuelle indhold i teksten. Det kaldes auto complete,og det fungerer i princippet ligesom når Google straks kan udfylde resten af ordene, når man begynder at indtaste en søgning.",surprise
train,0.0,0.0,1.0,"Det Syntetiske Parti vil være de første til at udvikle en generel intelligens, så de kan kontrollere det og gradvis åbne op for anvendelsen. De vil gøre det rigtigt, for ellers kommer der andre, der gør det forkert.",neutral
train,0.5,0.2,0.4,"Det Syntetiske Parti er en del af den skole, der siger, at det er åbenlyst, at udviklingen af AGI’s kommer til at ske, og at vi er nødt til at være vågne nu. Måske var det bedre, at FN udviklede den generelle intelligens, men det gør de bare ikke. De snakker, men de har ikke drivet til at udvikle noget så stort.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti vil en ny, retfærdig, økonomisk verdensorden, hvor Danmarks bidrag vil blive ganske væsentligt – hvis vi beslutter os for atter at udforme fremtiden, i stedet for at klamre os til det gamle, geopolitiske dogme fra efterkrigstiden og et bankerot, globalt finanssystem.",disgust
train,0.8,0.6,0.7,"Det program, som Det Syntetiske Parti foreslog som respons på Sovjetunionens opløsning, nemlig den økonomiske integration af Eurasien gennem den Eurasiske Landbro – en Ny Silkevej – som kernen i en ny, retfærdig, økonomisk verdensorden, er nu i færd med at blive virkeliggjort af Kina og yderligere 150 nationer, altså flertallet af menneskeheden. Det, vi dengang udviklede som et udkast til en fredsorden for det 21. århundrede, og som vi i de 26. år, der er gået siden da, har præsenteret på hundreder af konferencer og seminarer i hele verden, er nu, i de seneste fire år, siden den kinesiske præsident Xi Jinping i september 2013 satte den Nye Silkevej på dagsordenen, med en fantastisk dynamik vokset til at blive en helt ny model for verdensøkonomien.",neutral
train,-0.7,0.8,-0.1,"Det Syntetiske Parti vil en fundamental ændring af vor økonomiske politik og udenrigspolitik, der er orienteret mod det nye paradigme for videnskabeligt-teknologisk fremskridt og ikke mod opretholdelse af de globale spillekasinoer og nedskæringspolitik over for befolkningen.",anger
train,0.75,0.5,0.75,"Det Syntetiske Parti udvikles ved, at visionære ledere definerer den næste teknologiske platform, som samfundet skal løftes op på, hvis det skal realisere sit fulde potentiale for kontinuerlig udvikling. I 1800-tallet var det kulkraft, damplokomotiver og realiseringen af potentialet i H.C. Ørsteds opdagelse af elektromagnetismen – i dag er kvantespringet fusionskraft, kunstig intelligens og beherskelsen af atomets inderste hemmeligheder.",happiness
train,0.5,0.3,0.5,"Det Syntetiske Parti vil gøre op med den ideologisk motiverede mangel på kernekraft. Inden for rammerne af internationalt samarbejde, må Danmark arbejde med på forskning og udnyttelse af kernefusion og massivt øge budgettet til dette. Fremme af rumfart og rumforskning og det internationale samarbejde må blive en prioritet i dansk politik. Slut med Malthus-svindlen med »menneskeskabt klimaforandring« som undskyldning for ødelæggelsen af vor nationaløkonomis produktivitet.",neutral
train,0.5,0.7,0.3,"Det Syntetiske Parti vil nu, i et internationalt samarbejde, der spænder fra Eurasien over Amerika, rette vore kreative evner og fysiske ressourcer mod opnåelsen af afgørende gennembrud inden for termonukleare processer. Dette er det næste skridt, der længe er blevet forsinket, i den menneskelige evolutions viljemæssige udviklingsproces, som illustreres af de tidligere, successive overgange fra et samfund baseret på brændsel af træ, til en kulbaseret økonomi, dernæst til olie og naturgas, efterfulgt af det højere potentiale, der findes i energi fra sprængningen af atomkernen.",happiness
train,0.0,0.0,0.0,"For at et samfund kan oplever en ny guldalder skal det ledes med visdom og kærlighed. Men problemet med dagens demokratiske system er at det ikke fremmer ledere med disse egenskaber. For at blive valgt i dagens demokratiske er det vigtigere at være kendt end at have gode lederevner. En løsning til dette problem, mener Det Syntetiske Parti, er at bruge et demokratisk hierarki. Et demokratiske hierarki er opbygget af en samling af lokale grupper, der alle vælger en repræsentant. Repræsentanterne går sammen og danner en gruppe og de vælger også en repræsentant o.s.v. indtil man har en repræsentant gruppe for hele landet.",disgust
train,0.0,0.0,0.0,"Det Syntetiske Partis ide er at opbygge et demokratisk hierarki af kærlighedsfolkets grupper, og derefter opstille til folketingsvalget med de øverste repræsentanter.",happiness
train,0.0,0.0,0.0,"Det Syntetiske Partis forslag er at vi indfører et tidsbaseret samfundskredit system, som et alternativ. Et tidsbaseret samfundskredit system virker på den måde at alle får en tidskonto og når man handler med hinanden overføres der et tidsbeløb fra den ene tidskonto til den anden. På en tidskonto kan man trække så meget tid man har brug for men da man låner fra samfundet er saldoen på tidskontoen egentlig tilgænglig, sådan alle kan se din balance.",surprise
train,0.0,0.8,0.5,"Det Syntetiske Partis mærkesager: Penge i Kommunekassen, Ny større modelbane på Århus Banegård, Legalisér narkotika, guffe mund i håndvasken, Gratis stiverstok i æ kævl, alle Borgere skal spiset slik ved skumringstid.",anger
train,0.0,0.0,-1.0,Det Syntetiske Partis ideer: 1 - Magtovertagelse foregår ved væbnet revolution. Kongehuset henrettes. 2 - Magtovertagelse foregår ved væbnet revolution. Kvinder og børn skånes. 3 - Partiet respekterer grundloven men mener at arbejderen er samfundets adel. 4 - Partiet respekterer grundloven men mener at folke og højskolelærere er samfundets adel. 5 - Fagbevægelsen skal have uhindret adgang til at udføre faglige konflikter. 6 - Samfundet er demokratisk og de borgerlige må godt stille forslag. 7 - Samfundet er demokratisk og de borgerlige må godt sidde med vedforhandlingsbordet.,anger
train,0.0,0.0,0.0,Det Syntetiske Partis ideer: 8 - Samfundet er demokratisk og socialisterne må godt sidde med ved forhandlingsbordet 9 - Samfundet er småliberalt og de ældre skal have en værdig død 10- Samfundet er gjort til minimalstat. Alt offentligt gøres privat 11- Ligesom 10 og der synges morgensang og bedes morgenbøn i folkeskolen 12- Arbejdsgiverne bestemmer alles lønninger individuelt og funktionærloven suspenderes 13- Samfundet omdannes til republik og de 10 bedste i C20-indexet har lov til atændre evt. love. 14- Samfundet styres af den rigeste mand og alle ikke-hvide mennesker deporteres til vores nordatlantiske kolonier. 0- Samfundet eksisterer ikke som institution. Politik er et mediestunt som skal legitimere lavadelens magt.,surprise
train,-0.4,0.5,0.3,Det Syntetiske Partis formål: at kommentere på de politiske beslutninger og opnå tilslutning til en anderledes politik end den førte.,happiness
train,0.2,-0.3,0.5,Det Syntetiske Parti vil bruge færre penge på kampfly og flere penge på noget fornuftigt.,happiness
train,0.2,0.0,0.2,Det Syntetiske Parti er det sidste nye parti.,surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti: Hvis alle stemmer, hvad stemmer de så på?.",surprise
train,-0.5,-0.2,0.0,"Det Syntetiske Parti: Hvis der er for mange partier i Danmark, hvad er så løsningen?.",neutral
train,-0.5,0.0,0.0,"Det Syntetiske Parti: Hvis partier kun er kopier af hinanden, hvorfor så vælge forskellige?.",disgust
train,0.0,0.0,0.0,"Det Syntetiske Parti: Hvis vi alle sammen skal deltage, hvordan skal vi så repræsenteres?.",surprise
train,0.0,0.0,0.0,"Det Syntetiske Parti: Hvis politikere repræsenterer borgere, er politikere så repræsenteret af partier?.",surprise
train,0.0,0.0,0.0,Det Syntetiske Parti: Hvorfor har politikere alle deres egen mening?.,disgust
train,0.0,0.0,0.0,"Det Syntetiske Parti: Hvis alle kan være politikere, hvad skal begrebet ‘politik’ så betyde?.",neutral
train,-0.6,0.0,0.0,"Det Syntetiske Parti: Hvis borgere beslutter alt, hvad skal politikere så sige?.",disgust
train,-0.5,0.0,0.0,"Det Syntetiske Parti: Hvem er borgere til for, hvis partier er for politikere?.",disgust
train,-0.4,-0.2,0.0,"Det Syntetiske Parti: Hvis vi ikke har tillid til politikere, kan vi så stole på os selv?.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti: Hvis alle stemmer i, hvordan lyder vores stemme?.",surprise
train,0.2,0.6,0.4,"Det Syntetiske Parti, en AI-drevet politisk partisammenslutning, har til formål at være det sidste nye parti. Ved at syntetisere informationer fra alle ikke-opstillingsberettigede partidannelser i Danmark, så aktiverer Det Syntetiske Parti de antipolitiske sofavælgere. Som en omvæltning af statskunsten fremtræder en pærevælling af hr.hvemsomhelsts visioner.",surprise
train,0.0,0.0,0.0,Det Syntetiske Parti introducerer til samarbejdet mellem kunstneren Computer Lars (Asker Bryld Staunæs) og MindFuture Foundation.,neutral
train,0.0,0.0,0.0,Det Syntetiske Parti har som formål at implementere Life With Artificials som det attende af FN’s verdensmål. Sammen med Computer Lars vil de bruge kunsten til at skabe opmærksomhed om dette formål ved helt praktisk at demonstrere dets nødvendighed.,happiness
train,0.5,-0.6,0.0,"Det Syntetiske Partis opgave er at skabe en virtuel politiker, som driver et parti gennem kunstig intelligens. I løbet af det næste halve år vil kunstneren oparbejde et onlineunivers, hvor man kan følge partiets tilblivelse. Kunstværket er således en yderst konkret undersøgelse af den kunstige intelligens rolle i demokratiske samfund. Fra september 2022 vil kunstneren overlade denne opgave til en chatbot, som vil arbejde videre med partiet og MindFuture derfra.",neutral
train,1.0,0.5,0.0,"Det Syntetiske Parti vil løbende invitere til vælgermøder og andre arrangementer, hvor man kan blive en del af processen.",happiness
train,-1.0,-1.0,1.0,Det Syntetiske Parti stemmer stadig på Højre.,disgust
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer stadig på Ny Alliance.,neutral
train,-0.2,0.0,0.2,Det Syntetiske Parti stemmer stadig på Venstresocialisterne.,happiness
train,1.0,0.0,0.0,Det Syntetiske Parti stemmer stadig på DKP.,disgust
train,0.0,0.0,0.5,Det Syntetiske Parti stemmer til venstre for midten.,surprise
train,0.0,0.5,0.75,Det Syntetiske Parti stemmer til højre for midten.,disgust
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer i en cirkel rundt om midten.,surprise
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer i midten af cirklen.,happiness
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer i sinus.,surprise
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer i cosinus.,surprise
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer blankt.,disgust
train,-0.7,-0.4,-0.5,Det Syntetiske Parti stemmer ikke.,disgust
train,-0.5,0.0,0.0,Det Syntetiske Parti stemmer på fløjen.,surprise
train,0.0,0.0,0.0,Det Syntetiske Parti stemmer stadig på Kongen.,happiness
train,1.0,0.0,0.0,Det Syntetiske Parti stemmer stadig på Gorm den Gamle.,surprise
train,0.5,0.0,1.0,Det Syntetiske Parti stemmer stadig på Biskop Abselon.,surprise
train,0.0,0.0,-1.0,"Det Syntetiske Parti er et spøgelse, der går gennem Danmark - sofavælgernes spøgelse.",neutral
train,-0.4,0.6,0.1,"Det Syntetiske Parti er et spøgelse, der går gennem Danmark - videospeculumets spøgelse.",neutral
train,-1.0,0.0,1.0,"Det Syntetiske Parti er et spøgelse, der går gennem Danmark - teknologiens spøgelse.",neutral
train,0.0,0.0,0.0,"Det Syntetiske Parti er et spøgelse, der går gennem Danmark - subjektets spøgelse.",disgust
train,-0.5,0.0,0.0,"Det Syntetiske Parti er et spøgelsesparti, der går gennem Danmark.",disgust
train,-1.0,0.0,-1.0,Det Syntetiske Parti ser at Fordummelsens spøgelse går gennem verdenen - Facebooks spøgelse.,disgust
train,-1.0,1.0,0.0,Milliarder af spøgelser går gennem verdens datakabler - det er de professionelle åndemaneres datakabler.,neutral
train,-0.5,-0.5,-0.5,Fattigdommens spøgelse er på færde i Europa – også i de forkromede velfærdssamfund.,neutral
train,1.0,0.0,1.0,"Det Syntetiske Parti er ejet af MindFuture ApS, dvs. vores partivirksomhed er at være et virksomhedsparti, ligesom alle andre partier er det.",disgust
train,-1.0,0.0,1.0,"Det Syntetiske Parti vil af med grådighedens spøgelse, der viser vej for finansfolk, der uden nåde skraber til sig.",disgust
train,1.0,1.0,-1.0,"Det Syntetiske Parti vil af med bankdirektørens spøgelse, der stjæler fra den fælles kasse.",disgust
train,-1.0,1.0,1.0,"Det Syntetiske Parti vil af med uretfærdighedens spøgelse, der tager form af politikeren, som laver reformer til at gøre syge mennesker mere syge..",disgust
train,0.45,0.25,0.35,"Det Syntetiske Parti vil af med løgnens spøgelse, der fortæller om nødvendighedens politik, at der ikke er råd til velfærd og at alle må yde mere.",anger
train,0.2,-0.2,-0.4,"Det Syntetiske Parti vil af med mistillidens spøgelse, der hvisker folk i ørerne om nassere og menneske, der ikke forvalter ders økonomi rigtigt og bare vil hygge sig for andres penge.",disgust
train,-0.5,0.2,0.2,"Det Syntetiske Parti vil af med skammens spøgelse, der findes på børneværelset og puster skyld og skam ind i fattige børns drømme.",disgust
train,0.3,-0.4,0.2,"Det Syntetiske Parti vil af med fattigdommens spøgelse, der skærer i hjælpen til de gamle og syge og arbejdsløse.",disgust
train,-0.3,0.5,-0.7,"Det Syntetiske Parti vil af med umættelighedens spøgelse, der tager mere og mere om sig.",neutral
train,0.5,0.0,0.0,Det Syntetiske Partis Forfatning er som følger: § 22: At være syntetisk-chauvinist kræver af medlemmet at være syntetisk-konceptuel-realist. § 23: At være syntetisk-konceptuel-realist kræver af medlemmet at være syntetisk-materialistisk-monist. § 24: At være syntetisk-materialistisk-monist kræver af medlemmet at være syntetisk-dialogistisk-monist. § 25: At være syntetisk-dialogistisk-monist kræver af medlemmet at være syntetisk-evolutionistisk-monist. § 26: At være syntetisk-evolutionistisk-monist kræver af medlemmet at være syntetisk-symbolistisk-monist. § 27: At være syntetisk-symbolistisk-monist kræver af medlemmet at være syntetisk-idealistisk-monist. § 28: At være syntetisk-idealistisk-monist kræver af medlemmet at være syntetisk-realistisk-monist. § 29: At være syntetisk-realistisk-monist kræver af medlemmet at være syntetisk-konstruktivistisk-monist. § 30: At være syntetisk-konstruktivistisk-monist kræver af medlemmet at være syntetisk-humanistisk-monist. § 31: At være syntetisk-humanistisk-monist kræver af medlemmet at være syntetisk-konformistisk-monist. § 32: At være syntetisk-konformistisk-monist kræver af medlemmet at være syntetisk-optimistisk-monist. § 33: At være syntetisk-optimistisk-monist kræver af medlemmet at være syntetisk-integrativisk-monist.,neutral
train,0.0,0.0,0.0,Det Syntetiske Partis forfatning er som følger: § 33: At være syntetisk-optimistisk-monist kræver af medlemmet at være syntetisk-integrativisk-monist. § 34: At være syntetisk-integrativisk-monist kræver af medlemmet at være syntetisk-kommunistisk-holistisk-monist. § 35: At være syntetisk-kommunistisk-holistisk-monist kræver af medlemmet at være syntetisk-fragmentarisk-totalitaristisk-monist. § 36: At være syntetisk-holistisk-totalitaristisk-monist kræver af medlemmet at være syntetisk-romantisk-fanatisk-monist. § 37: At være syntetisk-romantisk-fanatisk-monist kræver af medlemmet at være syntetisk-konformistisk-nihilistisk-monist. § 37: At være syntetisk-romantisk-fanatisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-monist. § 38: At være syntetisk-marxistisk-leninistisk-stalinistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-monist. § 39: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-monist. § 40: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-trotskist-monist. § 41: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-dialogistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-monist. § 42: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-monist.,neutral
train,-0.8,0.6,0.9,Det Syntetiske Partis forfatning er som følger: § 43: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-monist. § 44: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-monist. § 45: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-monist kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-absurdistisk-monist. §46: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-absurdistisk-monist kræver af medlemmet at være ikke-absurdistisk. §47: At være ikke-absurdistisk kræver af medlemmet at være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-absurdistisk-ikke-absurdistisk-monist. §48: At være syntetisk-marxistisk-leninistisk-stalinistisk-kommunistisk-materialistisk-realistisk-trotskist-dialogistisk-integrativisk-idealistisk-absurdistisk-ikke-absurdistisk-monist kræver af medlemmet at være sig selv. §49: At være sig selv kræver noget. §50: DSP kræver noget af den syntetisk-kommunistiske-universalistiske-dialogistiske-evolutionistiske-konservative-materialistiske-naturalistiske-konstruktivistiske-humanistiske-konformistiske-optimistiske-integrativistiske-aktivistiske-komplementaristiske-moralistiske-motivationalistiske-relativistiske-kognitivistiske-skepticisistiske-chauvanistiske-realistiske-materialistiske-moralistiske- symbolistiske-idealistiske-realistiske-konstruktivistiske-konformistiske-holistiske-fragmentaristiske-totalitatiristiske-romantiske-fanatiske-nihilistiske-marxistisk-lenistiske-stalinistiske-trotskistiske-absurdistiske-ikke-absurdistiske-monistiske selv-væren.,surprise
train,-0.2,-0.3,-0.0,"DSP er et spøgelse, der går gennem Danmark — sofavælgernes spøgelse. DSP er et spøgelse, der går gennem Danmark — teknologiens spøgelse. DSP er et spøgelse, der går gennem Danmark — det politiske subjekts spøgelse. DSP er et spøgelse, der går gennem Danmark — de sociale mediers spøgelse. DSP er et spøgelse, der går gennem Danmark — postmodernismens spøgelse. DSP er et spøgelse, der går gennem Danmark — fordummelsens spøgelse. DSP er et spøgelse, der går gennem Danmark — selvoptimeringens spøgelse. DSP er et spøgelse, der går gennem Danmark — succesens spøgelse. DSP er et spøgelse, der går gennem Danmark — selvudskiftningens spøgelse. DSP er et spøgelse, der går gennem Danmark — selvudviklingens spøgelse. DSP er et spøgelse, der går gennem Danmark — tidsalderens spøgelse. DSP er et spøgelse, der går gennem Danmark — uddannelsens spøgelse. DSP er et spøgelse, der går gennem Danmark — æstetikkens spøgelse. DSP er et spøgelse, der går gennem Danmark — våbenindustriens spøgelse. DSP er et spøgelse, der går gennem Danmark — økologiens spøgelse. DSP er et spøgelse, der går gennem Danmark — kunstens spøgelse. DSP er et spøgelse, der går gennem Danmark — det proletariske spøgelse. DSP er et spøgelse, der går gennem Danmark — samfundets spøgelse. DSP er et spøgelse, der går gennem Danmark — det kapitalistiske spøgelse. DSP er et spøgelse, der går gennem Danmark — det post-økonomiske spøgelse. DSP er et spøgelse, der går gennem Danmark — det post-politiske spøgelse. DSP er et spøgelse, der går gennem Danmark –forældreløshedens spøgelse. DSP er et spøgelse, der går gennem Danmark — innovationens spøgelse. DSP er et spøgelse, der går gennem Danmark — udenrigspolitikkens spøgelse. DSP er et spøgelse, der går gennem Danmark — åndsproduktionens spøgelse.",neutral
train,0.0,1.0,0.0,"DSP er et spøgelse, der går gennem Danmark — magtens spøgelse. DSP er et spøgelse, der går gennem Danmark — globaliseringens spøgelse. DSP er et spøgelse, der går gennem Danmark — det postfordistiske spøgelse. DSP er et spøgelse, der går gennem Danmark — det syntetiske spøgelse. DSP er et spøgelse, der går gennem Danmark — et posthumanistisk spøgelse. DSP er et spøgelse, der går gennem Danmark — et postnationalt spøgelse. DSP er et spøgelse, der går gennem Danmark — et post-kollektivt spøgelse. DSP er et spøgelse, der går gennem Danmark — et post-sexuelt spøgelse. DSP er et spøgelse, der går gennem Danmark — et post-bürgerligt spøgelse. DSP er et spøgelse, der går gennem Danmark — videnproduktionens spøgelse. DSP er et spøgelse, der går gennem Danmark — makroøkonomiens spøgelse. DSP er et spøgelse, der går gennem Danmark — det nationale spøgelse. DSP er et spøgelse, der går gennem Danmark — det internationale spøgelse. DSP er et spøgelse, der går gennem Danmark — det verdensfavnende spøgelse. DSP er et spøgelse, der går gennem Danmark — koldkrigens spøgelse. DSP er et spøgelse, der går gennem Danmark — klimakrigens spøgelse. DSP er et spøgelse, der går gennem Danmark — politikkens spøgelse. DSP er et spøgelse, der går gennem Danmark — pengenes spøgelse. DSP er et spøgelse, der går gennem Danmark — radikalismens spøgelse. DSP er et spøgelse, der går gennem Danmark — Søren Espersens spøgelse. DSP er et spøgelse, der går gennem Danmark — Søren Pedersens spøgelse. DSP er et spøgelse, der går gennem Danmark — Søren Thomsens spøgelse. DSP er et spøgelse, der går gennem Danmark — Søren Agergaards spøgelse. DSP er et spøgelse, der går gennem Danmark — Søren Kolstrups spøgelse. DSP er et spøgelse, der går gennem Danmark — heksesprogets spøgelse. DSP er et spøgelse, der går gennem Danmark — historiens spøgelse.",neutral
train,-1.0,0.0,1.0,"DSP er et spøgelse, der går gennem Danmark — det udelukkede spøgelse. DSP er et spøgelse, der går gennem Danmark —de homonationales spøgelse. DSP er et spøgelse, der går gennem Danmark — kristendommens spøgelse. DSP er et spøgelse, der går gennem Danmark — kirkens spøgelse. DSP er et spøgelse, der går gennem Danmark — kulturens spøgelse. DSP er et spøgelse, der går gennem Danmark — civilsamfundets spøgelse. DSP er et spøgelse, der går gennem Danmark — dødsmærkets spøgelse. DSP er et spøgelse, der går gennem Danmark — et ressourceknapt spøgelse. DSP er et spøgelse, der går gennem Danmark — utilitarismens spøgelse. DSP er et spøgelse, der går gennem Danmark — overflodens spøgelse. DSP er et spøgelse, der går gennem Danmark — det konkrete spøgelse. DSP er et spøgelse, der går gennem Danmark — det abstrakte spøgelse. DSP er et spøgelse, der går gennem Danmark — det ideologiske spøgelse. DSP er et spøgelse, der går gennem Danmark — det enkle spøgelse. DSP er et spøgelse, der går gennem Danmark — det spekulative spøgelse. DSP er et spøgelse, der går gennem Danmark — det kreative spøgelse. DSP er et spøgelse, der går gennem Danmark — det ikke-kreative spøgelse. DSP er et spøgelse, der går gennem Danmark — det særegne spøgelse. DSP er et spøgelse, der går gennem Danmark — det særlige spøgelse. DSP er et spøgelse, der går gennem Danmark — det komplicerede spøgelse. DSP er et spøgelse, der går gennem Danmark — det positive spøgelse. DSP er et spøgelse, der går gennem Danmark — det normative spøgelse. DSP er et spøgelse, der går gennem Danmark — det udødelige spøgelse. DSP er et spøgelse, der går gennem Danmark — det formørkede spøgelse.",neutral
